Year_-1,Year_0,Year_1,Year_2,Year_3,Year_4,Year_5,Year_6,Year_7,Year_8,Year_9,Year_10,Year_11,Year_12,Year_13,Year_14,Year_15,Year_16,Year_17,Year_18,Year_19,Year_20,Year_21,Year_22
0.008867264,-0.010579586,-0.0059446692,0.045616925,0.0345847,0.04387921,,,,,,,,,,,,,,,,,,
0.0056136847,-0.019270897,-0.021609187,0.012488425,0.0038075447,0.04856819,,,,,,,,,,,,,,,,,,
-0.030277848,-0.026015759,-0.045383036,-0.018116534,-0.024491668,0.0143508315,,,,,,,,,,,,,,,,,,
-0.021668613,-0.026246786,-0.05170864,-0.011067927,-0.029845953,0.0039931536,,,,,,,,,,,,,,,,,,
-0.014463961,-0.0240013,-0.09816235,-0.008519411,-0.1362651,-0.06329805,,,,,,,,,,,,,,,,,,
0.029662907,0.03391707,-0.09568471,-0.0928058,-0.08765179,-0.047965646,,,,,,,,,,,,,,,,,,
0.042981565,0.046619892,-0.17550343,-0.15343404,-0.124863744,-0.084922135,,,,,,,,,,,,,,,,,,
0.05695069,0.060438037,-0.11914712,-0.11149621,-0.09875089,-0.052766383,,,,,,,,,,,,,,,,,,
0.073717,0.07891965,-0.013462961,-0.026319683,-0.037911892,-0.0057442784,,,,,,,,,,,,,,,,,,
0.020529985,0.04078698,-0.22368762,-0.14871734,-0.11947733,-0.032927036,,,,,,,,,,,,,,,,,,
0.0077656507,0.040457726,-0.14680696,-0.11515832,-0.09870863,-0.038838446,,,,,,,,,,,,,,,,,,
0.023302197,0.023484647,-0.0005725622,0.0050035715,-0.030547917,-0.03040415,,,,,,,,,,,,,,,,,,
-0.009679675,-0.017921567,0.0004988313,0.02143544,0.001403153,-0.004292786,,,,,,,,,,,,,,,,,,
0.093530655,0.12577891,0.1011222,0.06203258,0.11048061,0.09326309,,,,,,,,,,,,,,,,,,
0.01730442,-0.025491357,-0.15300506,-0.28534037,-0.19112855,-0.1485098,,,,,,,,,,,,,,,,,,
0.019968927,0.0046210885,-0.08636004,-0.13026053,-0.11982119,-0.07721031,,,,,,,,,,,,,,,,,,
-0.00044584274,0.012144029,-0.01615733,-0.033312798,-0.020307899,-0.021914184,,,,,,,,,,,,,,,,,,
-0.006069839,0.014560938,0.011343718,0.0012572408,0.044985473,0.014652431,,,,,,,,,,,,,,,,,,
0.01586324,-0.004139006,0.012504697,-0.002655387,0.0035527945,0.041517735,,,,,,,,,,,,,,,,,,
-0.025338233,-0.009986162,-0.0038337111,-0.017053783,-0.03542435,0.059687555,,,,,,,,,,,,,,,,,,
-0.011364996,-0.015281558,-0.0031722784,-0.008401632,0.007723391,0.078614295,,,,,,,,,,,,,,,,,,
0.010185063,-0.0047938228,0.021472335,0.012763381,-0.08466083,0.081964314,,,,,,,,,,,,,,,,,,
0.03520161,-0.012377858,-0.039304316,-0.08573532,-0.14997673,0.06566733,,,,,,,,,,,,,,,,,,
0.0036638975,0.0010730624,-0.085608065,-0.089407146,-0.0048951507,-0.035729706,,,,,,,,,,,,,,,,,,
0.015081763,0.013685465,-0.16912955,-0.14817339,-0.11559701,-0.07667923,,,,,,,,,,,,,,,,,,
0.01656282,0.020440936,-0.17709064,-0.17555672,-0.11519629,-0.07201129,,,,,,,,,,,,,,,,,,
0.009540498,0.018984854,-0.10237062,-0.12765992,-0.087174475,-0.03040272,,,,,,,,,,,,,,,,,,
0.023572564,0.06824201,-0.17025918,-0.10143292,-0.08692449,-0.030561864,,,,,,,,,,,,,,,,,,
0.02619195,0.018288493,-0.1715858,-0.121466994,-0.12354106,-0.08229208,,,,,,,,,,,,,,,,,,
0.070323646,0.071199596,0.07360053,0.05300963,0.10435319,0.093143225,,,,,,,,,,,,,,,,,,
0.016822815,-0.078461885,-0.20724499,-0.3039527,-0.27319354,-0.23498952,,,,,,,,,,,,,,,,,,
0.00869292,-0.030045092,-0.25901756,-0.3513259,-0.25764734,-0.23443502,,,,,,,,,,,,,,,,,,
-0.007674992,-0.00092464685,-0.17430651,-0.25735903,-0.17610687,-0.11712843,,,,,,,,,,,,,,,,,,
0.004752159,0.023296237,-0.053417623,-0.15076739,-0.060905755,-0.03234881,,,,,,,,,,,,,,,,,,
0.01917851,0.02961117,-0.012175918,-0.07382411,-0.029904664,-0.0318619,,,,,,,,,,,,,,,,,,
-0.016725421,-0.0042642355,0.020980775,0.0088223815,0.025381207,0.014041126,,,,,,,,,,,,,,,,,,
-0.008979499,-0.0025222301,0.01025188,0.07920283,-0.055627942,0.0007005334,,,,,,,,,,,,,,,,,,
0.020124853,0.0007162094,-0.0029560328,0.011900723,-0.060159147,-0.014369786,,,,,,,,,,,,,,,,,,
0.0028751493,0.0027666092,-0.01661557,-0.09046006,0.105433404,-0.0333153,,,,,,,,,,,,,,,,,,
0.0046470165,-0.0055576563,-0.20208073,-0.21669346,-0.10044283,-0.3274966,,,,,,,,,,,,,,,,,,
0.0073628426,0.005670905,-0.08920586,-0.0692839,-0.08069104,-0.05060935,,,,,,,,,,,,,,,,,,
0.012194991,0.01091975,-0.21809745,-0.1622402,-0.14828163,-0.08408779,,,,,,,,,,,,,,,,,,
0.020536423,0.025125623,-0.30020323,-0.17839009,-0.14489079,-0.070604146,,,,,,,,,,,,,,,,,,
0.01842463,0.01903069,-0.30909258,-0.12586129,-0.07167113,-0.038104117,,,,,,,,,,,,,,,,,,
-0.05898696,-0.20595455,-0.14573881,-0.12592956,-0.058736622,-0.025009751,,,,,,,,,,,,,,,,,,
0.0012836456,-0.014364421,-0.08685571,-0.08274782,-0.0499596,-0.025981486,,,,,,,,,,,,,,,,,,
0.0052208304,-0.038300633,-0.023434103,-0.053683043,0.046139896,0.0476259,,,,,,,,,,,,,,,,,,
-0.1032241,-0.054582417,-0.111996144,-0.091099024,-0.041584015,-0.010266662,,,,,,,,,,,,,,,,,,
-0.060514867,-0.023491502,-0.13021451,-0.20222497,-0.21197516,-0.15155923,,,,,,,,,,,,,,,,,,
-0.050145924,0.0030352473,-0.031284153,-0.10046911,-0.102208614,-0.05232185,,,,,,,,,,,,,,,,,,
-0.027781427,0.008122504,0.014462471,-0.11137754,-0.06074077,-0.054828346,,,,,,,,,,,,,,,,,,
0.02709198,0.07050538,0.10905367,0.052752018,0.13357401,0.0076029897,,,,,,,,,,,,,,,,,,
0.007379949,0.070623875,0.08119476,0.100993514,0.13575065,0.009838402,,,,,,,,,,,,,,,,,,
0.012538254,0.090940714,0.09558761,0.10829872,0.18324518,-0.002806425,,,,,,,,,,,,,,,,,,
0.03734523,0.06693953,0.009810686,-0.040947795,0.09077042,-0.11767441,,,,,,,,,,,,,,,,,,
0.025130033,0.019049525,-0.009273946,-0.007078171,-0.011074483,0.013348877,,,,,,,,,,,,,,,,,,
0.024706066,0.030296803,-0.105700195,-0.075956404,-0.087147295,-0.055120826,,,,,,,,,,,,,,,,,,
0.023437262,0.028311968,-0.1796642,-0.1231783,-0.17589533,-0.101186275,,,,,,,,,,,,,,,,,,
0.021823764,0.028776288,-0.2116555,-0.11086899,-0.22835457,-0.09573436,,,,,,,,,,,,,,,,,,
-0.08375293,-0.28274465,-0.11263502,-0.097420156,-0.105308354,-0.11549315,,,,,,,,,,,,,,,,,,
-0.023234427,-0.03454852,-0.084944844,-0.034077704,-0.08231199,-0.04645157,,,,,,,,,,,,,,,,,,
-0.012628138,-0.019499898,-0.079683125,-0.036192536,-0.07934737,-0.049101353,,,,,,,,,,,,,,,,,,
-0.065740466,-0.07860905,-0.012866914,-0.12147385,-0.14792079,-0.07000917,,,,,,,,,,,,,,,,,,
0.00251019,-0.024246454,0.09690195,-0.06372982,-0.026905179,0.018988967,,,,,,,,,,,,,,,,,,
0.02358532,-0.0010355711,0.05222708,-0.04141593,0.020181298,0.053205013,,,,,,,,,,,,,,,,,,
-0.012496531,0.0005763173,0.008154392,-0.0699023,0.01576835,0.029087245,,,,,,,,,,,,,,,,,,
0.027699292,0.04449272,0.07202369,0.13983828,0.10485953,-0.035878778,,,,,,,,,,,,,,,,,,
0.037854195,0.04071325,-0.17109555,-0.15421033,-0.07432574,-0.20987457,,,,,,,,,,,,,,,,,,
0.00880301,0.006792426,-0.02136004,-0.021468759,-0.004891038,0.012653649,,,,,,,,,,,,,,,,,,
0.014911592,0.020816505,-0.107506454,-0.09435111,-0.058528483,-0.035972238,,,,,,,,,,,,,,,,,,
0.020084143,0.019738436,-0.22704071,-0.18682677,-0.12707198,-0.08505267,,,,,,,,,,,,,,,,,,
-0.10201162,-0.15331966,-0.19104993,-0.16597155,-0.06884825,-0.10520685,,,,,,,,,,,,,,,,,,
-0.07027221,0.0044872165,-0.17996734,-0.17811838,-0.120841265,-0.15128636,,,,,,,,,,,,,,,,,,
-0.17629111,-0.22860771,-0.2512179,-0.2357243,-0.26755744,-0.17829823,,,,,,,,,,,,,,,,,,
-0.15518552,-0.19598371,-0.18188214,-0.25274777,-0.21043551,-0.15391439,,,,,,,,,,,,,,,,,,
-0.1298309,-0.17890006,-0.18130982,-0.2482416,-0.2102415,-0.16462165,,,,,,,,,,,,,,,,,,
-0.10990441,-0.14738631,-0.14358473,-0.22498304,-0.16861993,-0.13121235,,,,,,,,,,,,,,,,,,
-0.064447165,-0.103545666,-0.073188245,-0.14872044,-0.07828379,-0.081071496,,,,,,,,,,,,,,,,,,
-0.049857855,-0.07793957,-0.030768573,-0.09707242,-0.0057098866,-0.035217345,,,,,,,,,,,,,,,,,,
-0.0073720813,0.0069909096,-0.06839198,-0.09310514,0.020648539,-0.11148417,,,,,,,,,,,,,,,,,,
0.0017182827,0.017772496,-0.11772883,-0.14590573,0.002289474,-0.16132087,,,,,,,,,,,,,,,,,,
0.010050595,-0.011120617,-0.03266412,-0.02751553,-0.017670691,-0.009886563,,,,,,,,,,,,,,,,,,
0.033073783,0.017643929,-0.09141201,-0.067172885,-0.05007541,-0.054090858,,,,,,,,,,,,,,,,,,
0.04564327,0.05056238,-0.19020349,-0.10992831,-0.08097398,-0.09970158,,,,,,,,,,,,,,,,,,
-0.056411564,-0.09352094,-0.16382512,-0.08940667,-0.016222,-0.032440007,,,,,,,,,,,,,,,,,,
-0.04056716,-0.0047619343,-0.1868681,-0.16387942,-0.09060645,-0.15328985,,,,,,,,,,,,,,,,,,
-0.0030751228,0.0530504,-0.12290645,-0.12200764,-0.052636743,-0.110061765,,,,,,,,,,,,,,,,,,
-0.06256366,-0.056091726,-0.076057434,-0.041954756,-0.062683046,-0.03227383,,,,,,,,,,,,,,,,,,
-0.1291573,-0.15506631,-0.16360849,-0.20612139,-0.13506794,-0.20324165,,,,,,,,,,,,,,,,,,
-0.12876785,-0.14959025,-0.14828515,-0.19146293,-0.10614717,-0.18373382,,,,,,,,,,,,,,,,,,
-0.14486527,-0.17219067,-0.15690684,-0.20413256,-0.12283456,-0.1957795,,,,,,,,,,,,,,,,,,
-0.098692715,-0.10117692,-0.15522373,-0.20512825,-0.06384796,-0.19172126,,,,,,,,,,,,,,,,,,
-0.04310745,-0.042340398,-0.1670075,-0.19410366,-0.10138738,-0.21796197,,,,,,,,,,,,,,,,,,
0.007336855,0.004819393,-0.009280264,-0.01998657,-0.016779125,-0.015210807,,,,,,,,,,,,,,,,,,
0.022263408,0.018113911,-0.057647645,-0.047185957,-0.029448152,-0.04690379,,,,,,,,,,,,,,,,,,
0.028707325,0.0326913,-0.0956468,-0.06510979,-0.040808797,-0.07195926,,,,,,,,,,,,,,,,,,
0.043572605,0.055208266,-0.16475707,-0.10838431,-0.07548028,-0.105348825,,,,,,,,,,,,,,,,,,
-0.0136470795,-0.04378313,-0.16236573,-0.09685433,-0.047729433,-0.029398084,,,,,,,,,,,,,,,,,,
0.02540934,0.017939687,-0.1807417,-0.11375147,-0.06820512,-0.061947465,,,,,,,,,,,,,,,,,,
-0.0060418844,0.044570684,-0.16316745,-0.1352551,-0.06434387,-0.11197883,,,,,,,,,,,,,,,,,,
-0.013244629,-0.04531145,-0.03633386,-0.02503854,-0.035891175,-0.041150033,,,,,,,,,,,,,,,,,,
0.0032911897,0.0048799515,0.01810199,-0.00096172094,0.017088592,0.013558686,,,,,,,,,,,,,,,,,,
-0.09753168,-0.07877439,-0.1568712,-0.12258798,-0.13530916,-0.21931654,,,,,,,,,,,,,,,,,,
-0.10475314,-0.0636546,-0.12903905,-0.12805367,-0.09562433,-0.16323471,,,,,,,,,,,,,,,,,,
-0.12894863,-0.08512491,-0.14261383,-0.15219444,-0.08921909,-0.16248155,,,,,,,,,,,,,,,,,,
-0.06319147,-0.028313398,-0.13352972,-0.11909175,-0.101068854,-0.15632463,,,,,,,,,,,,,,,,,,
0.01922226,0.027326941,0.021571398,0.013557494,0.019877851,0.025452018,,,,,,,,,,,,,,,,,,
0.0021306276,0.023817837,0.0033473969,-0.0069350004,0.0025452375,-0.013589919,,,,,,,,,,,,,,,,,,
0.01036644,0.016747117,-0.06889796,-0.056749344,-0.02898693,-0.046638012,,,,,,,,,,,,,,,,,,
0.0480963,0.051451325,-0.12667614,-0.099339545,-0.06888062,-0.07732248,,,,,,,,,,,,,,,,,,
-0.03651172,-0.033115983,-0.26810744,-0.18106991,-0.0909878,-0.087418914,,,,,,,,,,,,,,,,,,
0.0011581182,0.028942108,-0.17966717,-0.15904015,-0.07293683,-0.06926578,,,,,,,,,,,,,,,,,,
0.023965657,0.048727036,-0.12894762,-0.11081576,-0.05696684,-0.035883427,,,,,,,,,,,,,,,,,,
0.029719293,0.020841658,-0.16637534,-0.12933093,-0.06547189,-0.050505817,,,,,,,,,,,,,,,,,,
-0.04410416,-0.03994149,-0.0723145,-0.044920444,-0.043947577,-0.057383835,,,,,,,,,,,,,,,,,,
0.0005428791,0.03501171,0.024765432,0.019715428,0.032598674,-0.001851201,,,,,,,,,,,,,,,,,,
0.013988078,0.026865661,-0.045644045,-0.019914925,-0.0021386743,-0.036097705,,,,,,,,,,,,,,,,,,
-0.024803877,0.006413102,-0.1707825,-0.13209623,-0.0357942,-0.04915923,,,,,,,,,,,,,,,,,,
0.029055595,0.049737334,-0.06258649,-0.0735814,-0.0012652278,-0.008913517,,,,,,,,,,,,,,,,,,
0.04463911,0.059055626,-0.01695633,-0.025204599,0.019370496,0.02179861,,,,,,,,,,,,,,,,,,
0.0335145,0.024893224,-0.067059875,-0.04121852,0.009627104,0.0038155913,,,,,,,,,,,,,,,,,,
-0.0388875,-0.05741054,-0.08474785,-0.08955687,-0.094524026,-0.0871529,,,,,,,,,,,,,,,,,,
-0.043788254,-0.044665694,-0.12622595,-0.10307932,-0.1117152,-0.08860004,,,,,,,,,,,,,,,,,,
0.014533758,0.037681222,-0.033358037,-0.015820622,-0.010255158,-0.029525697,,,,,,,,,,,,,,,,,,
0.05388719,0.06535369,-0.061224103,-0.026026249,-0.0064123273,-0.036937237,,,,,,,,,,,,,,,,,,
-0.03221309,-0.00060015917,-0.1193704,-0.09258187,-0.031573713,-0.043590188,,,,,,,,,,,,,,,,,,
0.009524822,0.0074774027,-0.052534044,-0.061682284,-0.021543264,-0.030449927,,,,,,,,,,,,,,,,,,
-0.09818727,-0.06689185,-0.15261626,-0.110598385,-0.1522423,-0.11172718,,,,,,,,,,,,,,,,,,
-0.0678367,-0.04965806,-0.03615898,-0.060539365,-0.06737721,-0.051134527,,,,,,,,,,,,,,,,,,
-0.0405038,-0.050540566,-0.07952684,-0.055387974,-0.055845737,-0.04787785,,,,,,,,,,,,,,,,,,
0.022959232,0.03777176,-0.12121421,-0.07823205,-0.07420474,-0.07136011,,,,,,,,,,,,,,,,,,
0.072567284,0.083828926,-0.14242482,-0.08180833,-0.04798007,-0.063164175,,,,,,,,,,,,,,,,,,
-0.05451989,-0.053646863,-0.1379317,-0.1035682,-0.0714525,-0.07710934,,,,,,,,,,,,,,,,,,
-0.042087197,-0.057103097,-0.0753389,-0.06563032,-0.054095566,-0.06607878,,,,,,,,,,,,,,,,,,
-0.03229779,-0.01872921,-0.06946534,-0.053888917,-0.049520314,-0.03717041,,,,,,,,,,,,,,,,,,
-0.04718733,-0.025393069,-0.07722336,-0.06188488,-0.07981801,-0.05821979,,,,,,,,,,,,,,,,,,
-0.061124265,-0.026669204,-0.072215915,-0.04961723,-0.1075626,-0.0530715,,,,,,,,,,,,,,,,,,
0.02801621,0.034151137,-0.096179545,-0.06855494,-0.04885131,-0.03507507,,,,,,,,,,,,,,,,,,
0.061804533,0.07827908,-0.13267118,-0.07834673,-0.0639115,-0.060741723,,,,,,,,,,,,,,,,,,
-0.056195736,-0.04044324,-0.18923634,-0.14068896,-0.11520934,-0.086576104,,,,,,,,,,,,,,,,,,
-0.08517289,-0.068238795,-0.13612062,-0.10645962,-0.08723837,-0.08963722,,,,,,,,,,,,,,,,,,
-0.06641716,-0.0495072,-0.0380888,-0.036221445,-0.03482449,-0.05127716,,,,,,,,,,,,,,,,,,
-0.020763755,-0.008781195,-0.08711296,-0.05090648,-0.022279203,0.0034754276,,,,,,,,,,,,,,,,,,
-0.0092839,-0.006136358,-0.07041621,-0.03907001,-0.012472212,-0.010363519,,,,,,,,,,,,,,,,,,
0.0024725795,0.0023744702,-0.050470054,-0.025549293,-0.010900736,-0.02477014,,,,,,,,,,,,,,,,,,
-0.047811806,-0.027979791,-0.060717463,-0.034653723,-0.07396573,-0.045930922,,,,,,,,,,,,,,,,,,
-0.10605335,-0.074350834,-0.08421832,-0.072809994,-0.10230476,-0.06285328,,,,,,,,,,,,,,,,,,
-0.02606374,-0.008849442,-0.012949944,-0.030850887,-0.030004382,-0.042129934,,,,,,,,,,,,,,,,,,
-0.00059324503,-0.00082331896,-0.06273037,-0.04856181,-0.024713099,-0.023379445,,,,,,,,,,,,,,,,,,
0.00818032,-0.003274262,-0.07319403,-0.049242377,-0.029242992,-0.014441431,,,,,,,,,,,,,,,,,,
0.014876962,0.031273127,-0.117313206,-0.09819883,-0.11209488,-0.09082371,,,,,,,,,,,,,,,,,,
-0.083275914,-0.078948855,-0.20323968,-0.13353741,-0.15130645,-0.1284594,,,,,,,,,,,,,,,,,,
-0.101346016,-0.08645487,-0.22138363,-0.15168053,-0.15942073,-0.14686483,,,,,,,,,,,,,,,,,,
-0.11076826,-0.08052021,-0.18041652,-0.13999927,-0.12948889,-0.13808733,,,,,,,,,,,,,,,,,,
0.0133190155,0.015279889,0.04576856,0.005264282,0.014222145,0.0033259988,,,,,,,,,,,,,,,,,,
0.006199181,0.01853323,-0.0035142899,-0.01979202,-0.027614415,-0.010787427,,,,,,,,,,,,,,,,,,
0.013132036,0.026104748,-0.018513262,-0.046446502,-0.026655555,-0.028909981,,,,,,,,,,,,,,,,,,
0.009219408,0.010448635,-0.009761751,-0.0312168,-0.0052576065,-0.02564907,,,,,,,,,,,,,,,,,,
-0.026934385,-0.019188643,-0.059936404,-0.053970277,-0.04051137,-0.042001486,,,,,,,,,,,,,,,,,,
-0.002793312,0.0014288425,-0.1256972,-0.05735576,-0.071261525,-0.05399245,,,,,,,,,,,,,,,,,,
0.019335568,-0.0040286183,-0.14722991,-0.071569204,-0.09885359,-0.0603112,,,,,,,,,,,,,,,,,,
0.04593849,0.046358407,-0.15662605,-0.118704975,-0.10263139,-0.096202254,,,,,,,,,,,,,,,,,,
0.04356289,0.062314868,-0.007060647,0.02778101,-0.006215632,-0.011111498,,,,,,,,,,,,,,,,,,
0.01695007,0.04433626,-0.021995485,-0.010869563,-0.02185756,-0.018181503,,,,,,,,,,,,,,,,,,
-0.03703183,-0.029257536,-0.11304152,-0.06558478,-0.07537365,-0.07235235,,,,,,,,,,,,,,,,,,
-0.07722694,-0.077272,-0.15523732,-0.09782332,-0.10379833,-0.11367178,,,,,,,,,,,,,,,,,,
-0.0015710592,0.0031147003,-0.07305974,-0.051638067,-0.038862884,-0.030132174,,,,,,,,,,,,,,,,,,
0.022527575,0.027638137,-0.060566604,-0.051234186,-0.012794495,-0.026907444,,,,,,,,,,,,,,,,,,
0.037748754,0.041605532,0.013843894,-0.012322724,0.03488624,0.0055404305,,,,,,,,,,,,,,,,,,
0.068974674,0.07268232,0.07447326,0.03584218,0.0682829,0.03690934,,,,,,,,,,,,,,,,,,
0.04474902,0.040572464,0.05863136,0.031103075,0.039852917,0.030513883,,,,,,,,,,,,,,,,,,
0.03786868,0.055586696,0.016646504,0.01846093,0.018738091,0.017639816,,,,,,,,,,,,,,,,,,
0.02243191,0.023105264,-0.0016672015,-0.016855061,-0.015185237,-0.0076681376,,,,,,,,,,,,,,,,,,
0.0068024397,-0.004270673,-0.017607033,-0.012375295,-0.03486353,-0.033589423,,,,,,,,,,,,,,,,,,
0.022837937,-0.0010729432,-0.07432181,-0.04540962,-0.04418826,-0.0020881295,,,,,,,,,,,,,,,,,,
0.08980757,0.07459009,-0.16456038,-0.011226952,-0.034449697,-0.008208811,,,,,,,,,,,,,,,,,,
0.087658525,0.10264814,-0.17675072,0.013658822,-0.03145504,0.008773327,,,,,,,,,,,,,,,,,,
-0.024976015,-0.02266258,-0.18116319,-0.12990391,-0.13401496,-0.0934422,,,,,,,,,,,,,,,,,,
-0.03899455,-0.010094225,-0.19666964,-0.11546016,-0.10542804,-0.062486768,,,,,,,,,,,,,,,,,,
-0.04167682,-0.004050374,-0.18894148,-0.09454626,-0.082567036,-0.044598937,,,,,,,,,,,,,,,,,,
-0.06664008,-0.035578072,-0.15577722,-0.09226161,-0.10622895,-0.07648021,,,,,,,,,,,,,,,,,,
-0.08178854,-0.06347513,-0.119022846,-0.06686252,-0.10067797,-0.096879125,,,,,,,,,,,,,,,,,,
-0.057239056,-0.03880042,-0.07275766,-0.03677821,-0.04973167,-0.05802381,,,,,,,,,,,,,,,,,,
-0.004851043,-0.0060008764,0.01696539,0.013120532,-0.00023430586,0.01783508,,,,,,,,,,,,,,,,,,
0.021769285,0.019362688,-0.0005778074,0.004568815,0.02575332,0.020184994,,,,,,,,,,,,,,,,,,
0.037516475,0.034033656,-0.010020137,-0.0003439784,0.042683244,0.021096408,,,,,,,,,,,,,,,,,,
0.07609689,0.06403279,0.051547766,0.042497873,0.07778561,0.04336363,,,,,,,,,,,,,,,,,,
0.0661394,0.055049002,0.08027071,0.057718694,0.08137524,0.045642436,,,,,,,,,,,,,,,,,,
-0.005163312,-0.0061145425,0.027312458,0.020599663,0.012574971,0.024557412,,,,,,,,,,,,,,,,,,
-0.0367043,-0.032609224,-0.02408272,0.008557081,-0.0010256767,0.008959532,,,,,,,,,,,,,,,,,,
0.026010811,0.004903555,-0.059197247,-0.05714339,-0.0593884,-0.052720785,,,,,,,,,,,,,,,,,,
0.017521441,0.053031266,-0.15701437,-0.15002114,-0.13091987,-0.11642468,,,,,,,,,,,,,,,,,,
0.003001988,0.10408682,-0.15710986,-0.13196367,-0.13047117,-0.0832808,,,,,,,,,,,,,,,,,,
-0.046407342,0.068235755,-0.054846287,-0.06713009,-0.085681856,-0.060118556,,,,,,,,,,,,,,,,,,
0.05201167,0.034454107,-0.094029546,-0.097955525,-0.053959787,-0.052043796,,,,,,,,,,,,,,,,,,
0.10611987,0.115470946,-0.17935985,-0.07807976,-0.054588974,-0.02938962,,,,,,,,,,,,,,,,,,
-0.018727005,-0.0074360967,-0.19837189,-0.16980404,-0.12051195,-0.069924176,,,,,,,,,,,,,,,,,,
-0.011310458,0.008416891,-0.17254639,-0.14668703,-0.12281293,-0.082295716,,,,,,,,,,,,,,,,,,
-0.049239814,-0.018305957,-0.1404587,-0.12918162,-0.103577375,-0.058409214,,,,,,,,,,,,,,,,,,
-0.0785768,-0.043625176,-0.14364159,-0.15089136,-0.11946601,-0.057890058,,,,,,,,,,,,,,,,,,
-0.049230695,-0.046946704,-0.08971369,-0.07452464,-0.0624308,-0.04463339,,,,,,,,,,,,,,,,,,
-0.06826198,-0.07887989,-0.121258914,-0.08524567,-0.0513528,-0.06475663,,,,,,,,,,,,,,,,,,
-0.042630196,-0.07136893,-0.19090894,-0.10430157,-0.024987519,-0.09149939,,,,,,,,,,,,,,,,,,
0.00666368,-0.010685682,-0.12127966,-0.05190164,-0.008543968,-0.044294655,,,,,,,,,,,,,,,,,,
0.04161918,0.027457952,0.011157334,0.036136806,0.045148075,0.01176846,,,,,,,,,,,,,,,,,,
0.022297204,-0.005860865,-0.022663891,-0.00067049265,0.010691166,-0.011453986,,,,,,,,,,,,,,,,,,
0.049699903,0.032871604,-0.11289036,-0.010392308,0.02951181,-0.03537059,,,,,,,,,,,,,,,,,,
0.07265091,0.054222226,0.059540033,0.051329315,0.043628216,0.03746879,,,,,,,,,,,,,,,,,,
0.04001695,0.055924,-0.01467073,-0.01596123,-0.018474162,0.00044995546,,,,,,,,,,,,,,,,,,
0.03678292,0.06735647,-0.07662839,-0.07427752,-0.0745188,-0.04214692,,,,,,,,,,,,,,,,,,
0.05167395,0.07767302,-0.08944303,-0.08714789,-0.07984567,-0.06252158,,,,,,,,,,,,,,,,,,
0.02008164,0.07477701,-0.16000783,-0.15390891,-0.12109339,-0.11047882,,,,,,,,,,,,,,,,,,
0.014549851,0.11518115,-0.24392241,-0.23628265,-0.18512964,-0.160977,,,,,,,,,,,,,,,,,,
0.06901938,0.123266876,-0.21918601,-0.19151378,-0.16010594,-0.083417416,,,,,,,,,,,,,,,,,,
0.08047098,0.13547409,-0.19497305,-0.17016608,-0.14875054,-0.082442105,,,,,,,,,,,,,,,,,,
-0.037068665,0.0029218197,-0.105561614,-0.09751743,-0.060874283,-0.0520429,,,,,,,,,,,,,,,,,,
-0.023771167,-0.07549393,-0.091328025,-0.062363863,-0.063106656,-0.036390245,,,,,,,,,,,,,,,,,,
0.06671572,0.029433727,-0.16433448,-0.109419405,-0.050855994,-0.045057416,,,,,,,,,,,,,,,,,,
0.11069405,0.12212306,-0.16993678,-0.1335833,-0.060358226,-0.032446325,,,,,,,,,,,,,,,,,,
0.14395458,0.116621435,-0.18618104,-0.06705016,-0.033116996,0.020100534,,,,,,,,,,,,,,,,,,
0.1368376,0.12080455,-0.15019149,-0.13011962,-0.11685443,-0.052630067,,,,,,,,,,,,,,,,,,
0.07917422,0.07515943,-0.18972445,-0.17918128,-0.15729761,-0.09209031,,,,,,,,,,,,,,,,,,
0.06300473,0.04124862,-0.10073882,-0.117396,-0.12016094,-0.094486654,,,,,,,,,,,,,,,,,,
0.002583623,0.010772288,-0.054798305,-0.04110241,-0.024050176,-0.020183802,,,,,,,,,,,,,,,,,,
-0.016052961,-0.026976466,-0.17534882,-0.1279028,-0.082520306,-0.10554904,,,,,,,,,,,,,,,,,,
-0.03620833,-0.058193505,-0.17572269,-0.12756902,-0.08020151,-0.11991477,,,,,,,,,,,,,,,,,,
-0.063923776,-0.07775229,-0.17623717,-0.15688372,-0.07882446,-0.10589504,,,,,,,,,,,,,,,,,,
-0.037932336,-0.0315696,-0.08934283,-0.11621487,-0.03953731,-0.05824262,,,,,,,,,,,,,,,,,,
-0.02614832,-0.019732296,-0.06025052,-0.089867055,-0.014361441,-0.03680539,,,,,,,,,,,,,,,,,,
0.0038218498,0.009541273,0.0073902607,-0.015909612,0.048348665,0.019735277,,,,,,,,,,,,,,,,,,
0.038111508,0.016477466,-0.0015800595,0.0072401166,0.0053516626,0.0006220341,,,,,,,,,,,,,,,,,,
0.038292825,0.021713853,-0.0055109262,0.0045720935,0.0014722943,0.0041832924,,,,,,,,,,,,,,,,,,
0.03926128,0.030863464,-0.04266417,-0.032376766,-0.037913203,-0.015575945,,,,,,,,,,,,,,,,,,
0.049758196,0.058683038,-0.06406516,-0.0551731,-0.064211905,-0.03685075,,,,,,,,,,,,,,,,,,
0.05157739,0.078216314,-0.09088498,-0.072577775,-0.07038134,-0.038542747,,,,,,,,,,,,,,,,,,
0.093209624,0.12090224,-0.13544476,-0.10714358,-0.08139366,-0.054253757,,,,,,,,,,,,,,,,,,
