fire_year,recovery_years,frp_intensity,burned_area_size,burn_history_years
2020.0,5.0,139.31783447265624,143835.87472756655,-1.0
2020.0,5.0,140.0,143835.87472756655,-1.0
2020.0,5.0,179.49674072265626,143835.87472756655,-1.0
2020.0,5.0,187.22955322265625,143835.87472756655,-1.0
2020.0,5.0,187.5,143835.87472756655,-1.0
2020.0,5.0,187.5,143835.87472756655,-1.0
2020.0,5.0,187.5,143835.87472756655,-1.0
2020.0,5.0,187.5,143835.87472756655,-1.0
2020.0,5.0,187.5,143835.87472756655,-1.0
2020.0,5.0,381.33293457031255,143835.87472756655,-1.0
2020.0,5.0,410.341064453125,143835.87472756655,-1.0
2020.0,5.0,410.32685546875,143835.87472756655,-1.0
2020.0,5.0,139.98771972656252,143835.87472756655,33.0
2020.0,5.0,99.40258178710938,143835.87472756655,33.0
2020.0,5.0,173.82767333984376,143835.87472756655,33.0
2020.0,5.0,99.59385986328125,143835.87472756655,33.0
2020.0,5.0,99.59385986328125,143835.87472756655,-1.0
2020.0,5.0,96.20811157226564,143835.87472756655,-1.0
2020.0,5.0,95.7,143835.87472756655,-1.0
2020.0,5.0,95.7,143835.87472756655,33.0
2020.0,5.0,95.7,143835.87472756655,33.0
2020.0,5.0,233.7496337890625,143835.87472756655,33.0
2020.0,5.0,260.75571289062503,143835.87472756655,33.0
2020.0,5.0,284.32216796875,143835.87472756655,33.0
2020.0,5.0,284.32216796875,143835.87472756655,33.0
2020.0,5.0,0.8497116088867188,143835.87472756655,-1.0
2020.0,5.0,1.1788004875183107,143835.87472756655,-1.0
2020.0,5.0,105.61851806640625,143835.87472756655,-1.0
2020.0,5.0,96.5,143835.87472756655,-1.0
2020.0,5.0,96.5,143835.87472756655,-1.0
2020.0,5.0,98.14891357421875,143835.87472756655,-1.0
2020.0,5.0,98.39659423828125,143835.87472756655,-1.0
2020.0,5.0,134.56728515625,143835.87472756655,-1.0
2020.0,5.0,141.8005615234375,143835.87472756655,-1.0
2020.0,5.0,142.07099609375,143835.87472756655,-1.0
2020.0,5.0,181.56832275390627,143835.87472756655,-1.0
2020.0,5.0,187.5,143835.87472756655,-1.0
2020.0,5.0,187.5,143835.87472756655,-1.0
2020.0,5.0,187.5,143835.87472756655,-1.0
2020.0,5.0,187.5,143835.87472756655,-1.0
2020.0,5.0,187.5,143835.87472756655,-1.0
2020.0,5.0,196.33638916015627,143835.87472756655,-1.0
2020.0,5.0,197.66312255859376,143835.87472756655,-1.0
2020.0,5.0,391.49892578125,143835.87472756655,33.0
2020.0,5.0,408.27587890625,143835.87472756655,33.0
2020.0,5.0,406.42568359375,143835.87472756655,33.0
2020.0,5.0,139.47545166015627,143835.87472756655,33.0
2020.0,5.0,95.7,143835.87472756655,-1.0
2020.0,5.0,95.7,143835.87472756655,33.0
2020.0,5.0,95.7,143835.87472756655,33.0
2020.0,5.0,95.7,143835.87472756655,33.0
2020.0,5.0,95.7,143835.87472756655,33.0
2020.0,5.0,95.7,143835.87472756655,33.0
2020.0,5.0,95.7,143835.87472756655,33.0
2020.0,5.0,101.99335937500001,143835.87472756655,33.0
2020.0,5.0,102.93757324218751,143835.87472756655,33.0
2020.0,5.0,263.0080078125,143835.87472756655,33.0
2020.0,5.0,287.9573486328125,143835.87472756655,33.0
2020.0,5.0,291.7,143835.87472756655,33.0
2020.0,5.0,26.183804321289063,143835.87472756655,-1.0
2020.0,5.0,28.156301879882815,143835.87472756655,-1.0
2020.0,5.0,28.127822875976562,143835.87472756655,-1.0
2020.0,5.0,27.953250122070315,143835.87472756655,-1.0
2020.0,5.0,27.92701416015625,143835.87472756655,-1.0
2020.0,5.0,32.50001525878906,143835.87472756655,-1.0
2020.0,5.0,34.36593017578125,143835.87472756655,-1.0
2020.0,5.0,34.7093505859375,143835.87472756655,-1.0
2020.0,5.0,31.75141296386719,143835.87472756655,-1.0
2020.0,5.0,31.75141296386719,143835.87472756655,-1.0
2020.0,5.0,359.18730468750005,143835.87472756655,-1.0
2020.0,5.0,408.36711425781255,143835.87472756655,-1.0
2020.0,5.0,410.437890625,143835.87472756655,-1.0
2020.0,5.0,410.437890625,143835.87472756655,-1.0
2020.0,5.0,2334.47265625,143835.87472756655,-1.0
2020.0,5.0,2623.366796875,143835.87472756655,-1.0
2020.0,5.0,3724.51328125,143835.87472756655,-1.0
2020.0,5.0,771.9736328125,143835.87472756655,33.0
2020.0,5.0,771.9736328125,143835.87472756655,33.0
2020.0,5.0,771.9736328125,143835.87472756655,33.0
2020.0,5.0,771.9736328125,143835.87472756655,33.0
2020.0,5.0,771.9736328125,143835.87472756655,33.0
2020.0,5.0,771.9736328125,143835.87472756655,33.0
2020.0,5.0,771.9736328125,143835.87472756655,33.0
2020.0,5.0,771.9736328125,143835.87472756655,33.0
2020.0,5.0,771.9736328125,143835.87472756655,33.0
2020.0,5.0,778.2664550781251,143835.87472756655,33.0
2020.0,5.0,753.346337890625,143835.87472756655,33.0
2020.0,5.0,750.603564453125,143835.87472756655,33.0
2020.0,5.0,750.774169921875,143835.87472756655,33.0
2020.0,5.0,84.99641113281251,143835.87472756655,33.0
2020.0,5.0,40.101721191406256,143835.87472756655,33.0
2020.0,5.0,109.90426025390626,143835.87472756655,-1.0
2020.0,5.0,109.78458251953126,143835.87472756655,-1.0
2020.0,5.0,92.32537231445313,143835.87472756655,-1.0
2020.0,5.0,89.7,143835.87472756655,-1.0
2020.0,5.0,89.7,143835.87472756655,-1.0
2020.0,5.0,89.7,143835.87472756655,-1.0
2020.0,5.0,89.7,143835.87472756655,-1.0
2020.0,5.0,17.711346435546876,143835.87472756655,-1.0
2020.0,5.0,12.455585479736328,143835.87472756655,-1.0
2020.0,5.0,26.938140869140625,143835.87472756655,-1.0
2020.0,5.0,29.103790283203125,143835.87472756655,-1.0
2020.0,5.0,29.104357910156253,143835.87472756655,-1.0
2020.0,5.0,29.395932006835938,143835.87472756655,-1.0
2020.0,5.0,29.439752197265626,143835.87472756655,-1.0
2020.0,5.0,43.648736572265626,143835.87472756655,-1.0
2020.0,5.0,371.6692626953125,143835.87472756655,-1.0
2020.0,5.0,508.29375000000005,143835.87472756655,-1.0
2020.0,5.0,2445.5144531250003,143835.87472756655,-1.0
2020.0,5.0,2784.5880859375,143835.87472756655,-1.0
2020.0,5.0,802.8000000000001,143835.87472756655,33.0
2020.0,5.0,802.8000000000001,143835.87472756655,33.0
2020.0,5.0,802.8000000000001,143835.87472756655,33.0
2020.0,5.0,802.8000000000001,143835.87472756655,33.0
2020.0,5.0,802.8000000000001,143835.87472756655,33.0
2020.0,5.0,802.8000000000001,143835.87472756655,33.0
2020.0,5.0,802.8000000000001,143835.87472756655,33.0
2020.0,5.0,802.8000000000001,143835.87472756655,33.0
2020.0,5.0,801.621142578125,143835.87472756655,33.0
2020.0,5.0,801.4443359375,143835.87472756655,33.0
2020.0,5.0,110.7,143835.87472756655,-1.0
2020.0,5.0,110.7,143835.87472756655,-1.0
2020.0,5.0,110.7,143835.87472756655,-1.0
2020.0,5.0,110.7,143835.87472756655,-1.0
2020.0,5.0,68.21593017578125,143835.87472756655,-1.0
2020.0,5.0,61.03160400390625,143835.87472756655,-1.0
2020.0,5.0,128.089013671875,143835.87472756655,-1.0
2020.0,5.0,138.1901611328125,143835.87472756655,-1.0
2020.0,5.0,138.1901611328125,143835.87472756655,-1.0
2020.0,5.0,138.1901611328125,143835.87472756655,-1.0
2020.0,5.0,138.1901611328125,143835.87472756655,-1.0
2020.0,5.0,138.1901611328125,143835.87472756655,-1.0
2020.0,5.0,33.846377563476565,143835.87472756655,-1.0
2020.0,5.0,30.25776062011719,143835.87472756655,-1.0
2020.0,5.0,29.199429321289063,143835.87472756655,-1.0
2020.0,5.0,78.83764038085938,143835.87472756655,-1.0
2020.0,5.0,3732.42578125,143835.87472756655,-1.0
2020.0,5.0,3900.0316406250004,143835.87472756655,-1.0
2020.0,5.0,3900.0316406250004,143835.87472756655,-1.0
2020.0,5.0,3987.7171875000004,143835.87472756655,-1.0
2020.0,5.0,4000.882421875,143835.87472756655,33.0
2020.0,5.0,802.8000000000001,143835.87472756655,33.0
2020.0,5.0,802.8000000000001,143835.87472756655,33.0
2020.0,5.0,802.8000000000001,143835.87472756655,33.0
2020.0,5.0,802.8000000000001,143835.87472756655,33.0
2020.0,5.0,802.8000000000001,143835.87472756655,33.0
2020.0,5.0,802.8000000000001,143835.87472756655,33.0
2020.0,5.0,110.7,143835.87472756655,-1.0
2020.0,5.0,110.7,143835.87472756655,-1.0
2020.0,5.0,110.7,143835.87472756655,-1.0
2020.0,5.0,110.7,143835.87472756655,-1.0
2020.0,5.0,110.7,143835.87472756655,-1.0
2020.0,5.0,108.76407470703126,143835.87472756655,-1.0
2020.0,5.0,130.29948730468752,143835.87472756655,-1.0
2020.0,5.0,140.4,143835.87472756655,-1.0
2020.0,5.0,140.4,143835.87472756655,-1.0
2020.0,5.0,140.4,143835.87472756655,-1.0
2020.0,5.0,135.64522705078124,143835.87472756655,-1.0
2020.0,5.0,134.93043212890626,143835.87472756655,-1.0
2020.0,5.0,4058.6000000000004,143835.87472756655,-1.0
2020.0,5.0,4058.6000000000004,143835.87472756655,-1.0
2020.0,5.0,4058.6000000000004,143835.87472756655,33.0
2020.0,5.0,802.8000000000001,143835.87472756655,33.0
2020.0,5.0,802.8000000000001,143835.87472756655,33.0
2020.0,5.0,802.8000000000001,143835.87472756655,33.0
2020.0,5.0,802.8000000000001,143835.87472756655,33.0
2020.0,5.0,802.8000000000001,143835.87472756655,33.0
2020.0,5.0,802.8000000000001,143835.87472756655,33.0
2020.0,5.0,802.8000000000001,143835.87472756655,33.0
2020.0,5.0,802.8000000000001,143835.87472756655,33.0
2020.0,5.0,802.8000000000001,143835.87472756655,33.0
2020.0,5.0,358.9007568359375,143835.87472756655,-1.0
2020.0,5.0,403.365185546875,143835.87472756655,-1.0
2020.0,5.0,403.365185546875,143835.87472756655,-1.0
2020.0,5.0,403.365185546875,143835.87472756655,-1.0
2020.0,5.0,403.365185546875,143835.87472756655,-1.0
2020.0,5.0,403.365185546875,143835.87472756655,-1.0
2020.0,5.0,401.429443359375,143835.87472756655,-1.0
2020.0,5.0,401.13835449218755,143835.87472756655,-1.0
2020.0,5.0,404.6594482421875,143835.87472756655,-1.0
2020.0,5.0,404.6594482421875,143835.87472756655,-1.0
2020.0,5.0,174.9335693359375,143835.87472756655,-1.0
2020.0,5.0,715.2865722656251,143835.87472756655,-1.0
2020.0,5.0,715.1009277343751,143835.87472756655,-1.0
2020.0,5.0,715.073046875,143835.87472756655,-1.0
2020.0,5.0,700.933642578125,143835.87472756655,-1.0
2020.0,5.0,4058.6000000000004,143835.87472756655,-1.0
2020.0,5.0,4058.6000000000004,143835.87472756655,-1.0
2020.0,5.0,4058.6000000000004,143835.87472756655,-1.0
2020.0,5.0,4058.6000000000004,143835.87472756655,33.0
2020.0,5.0,4058.6000000000004,143835.87472756655,33.0
2020.0,5.0,4058.6000000000004,143835.87472756655,33.0
2020.0,5.0,162.57099609375,143835.87472756655,33.0
2020.0,5.0,162.57099609375,143835.87472756655,33.0
2020.0,5.0,162.57099609375,143835.87472756655,33.0
2020.0,5.0,162.57099609375,143835.87472756655,33.0
2020.0,5.0,162.57099609375,143835.87472756655,33.0
2020.0,5.0,262.0349853515625,143835.87472756655,33.0
2020.0,5.0,276.95908203125003,143835.87472756655,33.0
2020.0,5.0,276.95908203125003,143835.87472756655,33.0
2020.0,5.0,276.95908203125003,143835.87472756655,33.0
2020.0,5.0,276.95908203125003,143835.87472756655,33.0
2020.0,5.0,209.92729492187502,143835.87472756655,33.0
2020.0,5.0,199.8714599609375,143835.87472756655,33.0
2020.0,5.0,199.8714599609375,143835.87472756655,33.0
2020.0,5.0,133.63531494140625,143835.87472756655,33.0
2020.0,5.0,123.7,143835.87472756655,33.0
2020.0,5.0,123.7,143835.87472756655,33.0
2020.0,5.0,123.7,143835.87472756655,33.0
2020.0,5.0,416.70000000000005,107876.90999935752,-1.0
2020.0,5.0,416.70000000000005,71917.93736378328,-1.0
2020.0,5.0,416.70000000000005,143835.87472756655,-1.0
2020.0,5.0,416.70000000000005,143835.87472756655,-1.0
2020.0,5.0,416.70000000000005,143835.87472756655,-1.0
2020.0,5.0,416.70000000000005,143835.87472756655,-1.0
2020.0,5.0,416.70000000000005,143835.87472756655,-1.0
2020.0,5.0,416.70000000000005,143835.87472756655,-1.0
2020.0,5.0,406.23398437500003,143835.87472756655,-1.0
2020.0,5.0,404.6606689453125,143835.87472756655,-1.0
2020.0,5.0,744.0,143835.87472756655,-1.0
2020.0,5.0,744.0,143835.87472756655,-1.0
2020.0,5.0,744.0,143835.87472756655,-1.0
2020.0,5.0,743.136279296875,143835.87472756655,-1.0
2020.0,5.0,4058.6000000000004,143835.87472756655,-1.0
2020.0,5.0,4058.6000000000004,143835.87472756655,-1.0
2020.0,5.0,4058.6000000000004,143835.87472756655,33.0
2020.0,5.0,4058.6000000000004,143835.87472756655,33.0
2020.0,5.0,238.07685546875,143835.87472756655,33.0
2020.0,5.0,253.0,143835.87472756655,33.0
2020.0,5.0,253.0,143835.87472756655,33.0
2020.0,5.0,249.9461181640625,143835.87472756655,-1.0
2020.0,5.0,249.48798828125,143835.87472756655,-1.0
2020.0,5.0,182.4552001953125,143835.87472756655,33.0
2020.0,5.0,170.5547607421875,143835.87472756655,33.0
2020.0,5.0,170.27797851562502,143835.87472756655,33.0
2020.0,5.0,129.7749267578125,143835.87472756655,33.0
2020.0,5.0,123.7,143835.87472756655,33.0
2020.0,5.0,416.70000000000005,107876.90999935752,-1.0
2020.0,5.0,416.70000000000005,143835.87472756655,-1.0
2020.0,5.0,416.70000000000005,143835.87472756655,-1.0
2020.0,5.0,416.70000000000005,143835.87472756655,-1.0
2020.0,5.0,416.70000000000005,143835.87472756655,-1.0
2020.0,5.0,186.97432861328127,143835.87472756655,-1.0
2020.0,5.0,152.4381103515625,143835.87472756655,-1.0
2020.0,5.0,152.4381103515625,143835.87472756655,-1.0
2020.0,5.0,152.4381103515625,143835.87472756655,-1.0
2020.0,5.0,609.52578125,143835.87472756655,-1.0
2020.0,5.0,609.52578125,143835.87472756655,-1.0
2020.0,5.0,609.52578125,143835.87472756655,-1.0
2020.0,5.0,608.5324218750001,143835.87472756655,11.0
2020.0,5.0,684.792041015625,143835.87472756655,11.0
2020.0,5.0,696.2455566406251,143835.87472756655,11.0
2020.0,5.0,1195.09208984375,143835.87472756655,11.0
2020.0,5.0,1320.1697265625,143835.87472756655,-1.0
2020.0,5.0,1327.7025390625001,143835.87472756655,-1.0
2020.0,5.0,2600.907421875,143835.87472756655,-1.0
2020.0,5.0,95.71661987304688,143835.87472756655,33.0
2020.0,5.0,95.71661987304688,143835.87472756655,33.0
2020.0,5.0,100.24766235351564,143835.87472756655,33.0
2020.0,5.0,100.92747192382814,143835.87472756655,33.0
2020.0,5.0,118.0475830078125,143835.87472756655,-1.0
2020.0,5.0,67.31560668945313,143835.87472756655,-1.0
2020.0,5.0,56.651684570312504,143835.87472756655,-1.0
2020.0,5.0,56.193634033203125,143835.87472756655,33.0
2020.0,5.0,56.193634033203125,143835.87472756655,33.0
2020.0,5.0,54.3485595703125,143835.87472756655,33.0
2020.0,5.0,35.857748413085936,143835.87472756655,33.0
2020.0,5.0,33.125982666015624,143835.87472756655,33.0
2020.0,5.0,416.70000000000005,71917.93736378328,12.0
2020.0,5.0,416.70000000000005,143835.87472756655,-1.0
2020.0,5.0,416.70000000000005,143835.87472756655,-1.0
2020.0,5.0,406.2362060546875,143835.87472756655,-1.0
2020.0,5.0,404.6631103515625,143835.87472756655,-1.0
2020.0,5.0,174.93404541015627,143835.87472756655,-1.0
2020.0,5.0,140.4,143835.87472756655,-1.0
2020.0,5.0,603.4,143835.87472756655,11.0
2020.0,5.0,603.4,143835.87472756655,11.0
2020.0,5.0,603.4,143835.87472756655,21.0
2020.0,5.0,626.1220214843751,143835.87472756655,21.0
2020.0,5.0,629.5343750000001,143835.87472756655,-1.0
2020.0,5.0,1128.38828125,143835.87472756655,-1.0
2020.0,5.0,1261.2933593750001,143835.87472756655,33.0
2020.0,5.0,98.91653442382812,143835.87472756655,33.0
2020.0,5.0,94.0,143835.87472756655,33.0
2020.0,5.0,94.0,143835.87472756655,33.0
2020.0,5.0,94.0,143835.87472756655,33.0
2020.0,5.0,94.67808227539064,143835.87472756655,-1.0
2020.0,5.0,109.6667236328125,143835.87472756655,-1.0
2020.0,5.0,109.589208984375,143835.87472756655,-1.0
2020.0,5.0,109.24256591796876,143835.87472756655,-1.0
2020.0,5.0,58.50983276367188,143835.87472756655,33.0
2020.0,5.0,50.900000000000006,143835.87472756655,33.0
2020.0,5.0,50.900000000000006,107876.90999935752,33.0
2020.0,5.0,413.639404296875,71917.93736378328,21.0
2020.0,5.0,132.11125488281252,143835.87472756655,-1.0
2020.0,5.0,79.32601928710938,143835.87472756655,-1.0
2020.0,5.0,77.75319213867188,143835.87472756655,21.0
2020.0,5.0,113.5059814453125,143835.87472756655,21.0
2020.0,5.0,118.8801025390625,143835.87472756655,-1.0
2020.0,5.0,603.4,143835.87472756655,-1.0
2020.0,5.0,603.4,143835.87472756655,-1.0
2020.0,5.0,603.4,143835.87472756655,21.0
2020.0,5.0,501.405224609375,143835.87472756655,11.0
2020.0,5.0,539.796728515625,143835.87472756655,21.0
2020.0,5.0,539.796728515625,143835.87472756655,21.0
2020.0,5.0,151.0364501953125,143835.87472756655,33.0
2020.0,5.0,150.8125244140625,143835.87472756655,33.0
2020.0,5.0,150.8125244140625,143835.87472756655,-1.0
2020.0,5.0,150.8125244140625,143835.87472756655,-1.0
2020.0,5.0,116.97601318359375,143835.87472756655,-1.0
2020.0,5.0,111.9,143835.87472756655,-1.0
2020.0,5.0,116.80693359375,143835.87472756655,-1.0
2020.0,5.0,115.23240966796875,143835.87472756655,-1.0
2020.0,5.0,398.7520263671875,143835.87472756655,21.0
2020.0,5.0,117.2197265625,143835.87472756655,21.0
2020.0,5.0,76.52816162109376,143835.87472756655,21.0
2020.0,5.0,76.772900390625,143835.87472756655,21.0
2020.0,5.0,141.05562744140624,143835.87472756655,-1.0
2020.0,5.0,169.477734375,143835.87472756655,-1.0
2020.0,5.0,172.04365234375,143835.87472756655,-1.0
2020.0,5.0,547.058642578125,143835.87472756655,21.0
2020.0,5.0,603.4,143835.87472756655,21.0
2020.0,5.0,237.59379882812502,143835.87472756655,11.0
2020.0,5.0,242.8890380859375,143835.87472756655,11.0
2020.0,5.0,498.510888671875,143835.87472756655,21.0
2020.0,5.0,153.4,143835.87472756655,-1.0
2020.0,5.0,153.4,143835.87472756655,-1.0
2020.0,5.0,153.4,143835.87472756655,-1.0
2020.0,5.0,153.4,143835.87472756655,-1.0
2020.0,5.0,449.490966796875,143835.87472756655,21.0
2020.0,5.0,423.716796875,143835.87472756655,21.0
2020.0,5.0,158.6435302734375,143835.87472756655,21.0
2020.0,5.0,120.42900390625,143835.87472756655,21.0
2020.0,5.0,120.6737060546875,143835.87472756655,21.0
2020.0,5.0,669.6474121093751,143835.87472756655,21.0
2020.0,5.0,153.440771484375,143835.87472756655,21.0
2020.0,5.0,92.96029052734376,143835.87472756655,21.0
2020.0,5.0,95.52577514648438,143835.87472756655,21.0
2020.0,5.0,140.8442138671875,143835.87472756655,21.0
2020.0,5.0,147.6522216796875,143835.87472756655,21.0
2020.0,5.0,181.23265380859377,143835.87472756655,-1.0
2020.0,5.0,181.23265380859377,143835.87472756655,-1.0
2020.0,5.0,122.35009765625,143835.87472756655,-1.0
2020.0,5.0,561.0,35958.96868189164,21.0
2020.0,5.0,561.0,107876.90999935752,21.0
2020.0,5.0,556.40439453125,35958.96868189164,21.0
2020.0,5.0,555.71337890625,71917.93736378328,21.0
2020.0,5.0,454.77529296875,143835.87472756655,21.0
2020.0,5.0,446.822900390625,107876.90999935752,21.0
2020.0,5.0,623.177001953125,143835.87472756655,21.0
2020.0,5.0,463.446435546875,143835.87472756655,21.0
2020.0,5.0,427.53125,143835.87472756655,21.0
2020.0,5.0,425.717236328125,143835.87472756655,21.0
2020.0,5.0,160.64002685546876,143835.87472756655,21.0
2020.0,5.0,119.84599609375,143835.87472756655,21.0
2020.0,5.0,614.291064453125,143835.87472756655,21.0
2020.0,5.0,669.6972167968751,143835.87472756655,21.0
2020.0,5.0,666.166064453125,143835.87472756655,21.0
2020.0,5.0,179.25552978515626,143835.87472756655,-1.0
2020.0,5.0,182.5,143835.87472756655,-1.0
2020.0,5.0,182.5,143835.87472756655,-1.0
2020.0,5.0,179.819091796875,143835.87472756655,-1.0
2020.0,5.0,179.4168701171875,143835.87472756655,-1.0
2020.0,5.0,120.53345947265626,143835.87472756655,-1.0
2020.0,5.0,583.40126953125,143835.87472756655,21.0
2020.0,5.0,676.9911621093751,143835.87472756655,21.0
2020.0,5.0,679.98330078125,143835.87472756655,21.0
2020.0,5.0,576.5519531250001,143835.87472756655,21.0
2020.0,5.0,561.0,143835.87472756655,21.0
2020.0,5.0,536.80478515625,143835.87472756655,21.0
2020.0,5.0,528.571875,143835.87472756655,21.0
2020.0,5.0,527.881005859375,143835.87472756655,21.0
2020.0,5.0,451.13701171875005,143835.87472756655,21.0
2020.0,5.0,440.68559570312505,143835.87472756655,21.0
2020.0,5.0,439.6,143835.87472756655,21.0
2020.0,5.0,650.4643066406251,143835.87472756655,21.0
2020.0,5.0,670.0899414062501,143835.87472756655,21.0
2020.0,5.0,668.27626953125,143835.87472756655,21.0
2020.0,5.0,85.27564086914063,143835.87472756655,21.0
2020.0,5.0,210.08955078125,143835.87472756655,-1.0
2020.0,5.0,210.237255859375,143835.87472756655,-1.0
2020.0,5.0,186.118603515625,143835.87472756655,-1.0
2020.0,5.0,182.5,143835.87472756655,-1.0
2020.0,5.0,123.61660156250001,143835.87472756655,-1.0
2020.0,5.0,112.1021484375,143835.87472756655,-1.0
2020.0,5.0,680.691796875,143835.87472756655,21.0
2020.0,5.0,439.6,143835.87472756655,21.0
2020.0,5.0,439.6,143835.87472756655,21.0
2020.0,5.0,450.641259765625,143835.87472756655,21.0
2020.0,5.0,661.50869140625,143835.87472756655,21.0
2020.0,5.0,693.2,143835.87472756655,21.0
2020.0,5.0,669.1419921875,143835.87472756655,21.0
2020.0,5.0,665.5271484375,143835.87472756655,21.0
2020.0,5.0,137.00672607421876,143835.87472756655,21.0
2020.0,5.0,57.6,143835.87472756655,21.0
2020.0,5.0,186.118505859375,143835.87472756655,-1.0
2020.0,5.0,179.81961669921876,143835.87472756655,-1.0
2020.0,5.0,179.41750488281252,143835.87472756655,-1.0
2020.0,5.0,802.4979980468751,143835.87472756655,21.0
2020.0,5.0,907.0069335937501,143835.87472756655,21.0
2020.0,5.0,910.36083984375,143835.87472756655,21.0
2020.0,5.0,1200.73115234375,143835.87472756655,21.0
2020.0,5.0,682.1598632812501,143835.87472756655,21.0
2020.0,5.0,682.1598632812501,143835.87472756655,21.0
2020.0,5.0,691.757568359375,143835.87472756655,21.0
2020.0,5.0,693.2,143835.87472756655,21.0
2020.0,5.0,693.2,143835.87472756655,21.0
2020.0,5.0,693.2,143835.87472756655,21.0
2020.0,5.0,693.2,143835.87472756655,21.0
2020.0,5.0,693.2,143835.87472756655,21.0
2020.0,5.0,200.10296630859375,143835.87472756655,21.0
2020.0,5.0,101.9596923828125,143835.87472756655,21.0
2020.0,5.0,98.34546508789063,143835.87472756655,21.0
2020.0,5.0,256.2626220703125,143835.87472756655,-1.0
2020.0,5.0,170.49881591796876,143835.87472756655,-1.0
2020.0,5.0,157.63187255859376,143835.87472756655,-1.0
2020.0,5.0,248.1339111328125,143835.87472756655,21.0
2020.0,5.0,287.9793701171875,143835.87472756655,21.0
2020.0,5.0,291.7205322265625,143835.87472756655,21.0
2020.0,5.0,838.4010742187501,143835.87472756655,21.0
2020.0,5.0,911.70009765625,143835.87472756655,21.0
2020.0,5.0,693.2,143835.87472756655,21.0
2020.0,5.0,693.2,143835.87472756655,21.0
2020.0,5.0,693.2,143835.87472756655,21.0
2020.0,5.0,693.2,143835.87472756655,21.0
2020.0,5.0,693.2,143835.87472756655,21.0
2020.0,5.0,693.2,143835.87472756655,21.0
2020.0,5.0,693.2,143835.87472756655,21.0
2020.0,5.0,670.7588867187501,143835.87472756655,21.0
2020.0,5.0,245.597265625,107876.90999935752,21.0
2020.0,5.0,254.44680175781252,143835.87472756655,-1.0
2020.0,5.0,169.20186767578127,143835.87472756655,-1.0
2020.0,5.0,263.1,143835.87472756655,21.0
2020.0,5.0,270.08420410156253,143835.87472756655,21.0
2020.0,5.0,296.0114990234375,143835.87472756655,21.0
2020.0,5.0,299.7520263671875,143835.87472756655,21.0
2020.0,5.0,299.7520263671875,143835.87472756655,21.0
2020.0,5.0,290.85288085937503,143835.87472756655,21.0
2020.0,5.0,693.2,143835.87472756655,21.0
2020.0,5.0,693.2,143835.87472756655,21.0
2020.0,5.0,693.2,143835.87472756655,21.0
2020.0,5.0,693.2,143835.87472756655,21.0
2020.0,5.0,693.2,143835.87472756655,21.0
2020.0,5.0,348.1137939453125,143835.87472756655,21.0
2020.0,5.0,296.262841796875,143835.87472756655,21.0
2020.0,5.0,296.262841796875,143835.87472756655,21.0
2020.0,5.0,342.842041015625,143835.87472756655,21.0
2020.0,5.0,259.8261962890625,143835.87472756655,21.0
2020.0,5.0,260.404248046875,143835.87472756655,-1.0
2020.0,5.0,20.882054138183594,143835.87472756655,-1.0
2020.0,5.0,12.14874267578125,143835.87472756655,-1.0
2020.0,5.0,10.752011871337892,35958.96868189164,-1.0
2020.0,5.0,263.465576171875,71917.93736378328,21.0
2020.0,5.0,270.4498779296875,71917.93736378328,21.0
2020.0,5.0,271.5,143835.87472756655,21.0
2020.0,5.0,271.5,143835.87472756655,21.0
2020.0,5.0,693.2,143835.87472756655,21.0
2020.0,5.0,693.2,143835.87472756655,21.0
2020.0,5.0,693.2,143835.87472756655,21.0
2020.0,5.0,677.4982421875001,143835.87472756655,21.0
2020.0,5.0,675.1390136718751,143835.87472756655,21.0
2020.0,5.0,330.04770507812503,143835.87472756655,21.0
2020.0,5.0,281.3404052734375,143835.87472756655,21.0
2020.0,5.0,350.83115234375003,143835.87472756655,21.0
2020.0,5.0,260.5,143835.87472756655,21.0
2020.0,5.0,260.5,107876.90999935752,21.0
2020.0,5.0,15.91571502685547,143835.87472756655,-1.0
2020.0,5.0,15.948066711425781,143835.87472756655,-1.0
2020.0,5.0,20.29165496826172,143835.87472756655,-1.0
2020.0,5.0,598.521826171875,143835.87472756655,21.0
2020.0,5.0,598.521826171875,143835.87472756655,21.0
2020.0,5.0,598.521826171875,143835.87472756655,21.0
2020.0,5.0,250.15666503906252,143835.87472756655,21.0
2020.0,5.0,250.15666503906252,143835.87472756655,21.0
2020.0,5.0,250.15666503906252,143835.87472756655,21.0
2020.0,5.0,359.947021484375,143835.87472756655,21.0
2020.0,5.0,357.5881591796875,143835.87472756655,21.0
2020.0,5.0,360.72824707031253,143835.87472756655,21.0
2020.0,5.0,668.092822265625,71917.93736378328,21.0
2020.0,5.0,723.2469238281251,143835.87472756655,21.0
2020.0,5.0,573.8964355468751,143835.87472756655,-1.0
2020.0,5.0,613.4,143835.87472756655,-1.0
2020.0,5.0,613.4,143835.87472756655,-1.0
2020.0,5.0,230.0,143835.87472756655,21.0
2020.0,5.0,230.0,143835.87472756655,21.0
2020.0,5.0,344.809033203125,143835.87472756655,21.0
2020.0,5.0,361.20000000000005,143835.87472756655,21.0
2020.0,5.0,348.27731933593753,143835.87472756655,-1.0
2020.0,5.0,291.75712890625,107876.90999935752,-1.0
2020.0,5.0,613.4,143835.87472756655,-1.0
2020.0,5.0,613.4,143835.87472756655,-1.0
2020.0,5.0,515.339404296875,143835.87472756655,21.0
